yahoo,yahooSplit_Business and Finance_shuffled,2,2,what do you do when a person you work with tell lies on you to get you fired and the manger is not help ? >>>>> Try to get another job ! [[It_1]] is not wort [[it_2]] to be around liars and managers who are not capable to see the truth !,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,2,2,"how can i get a copy of my w-2 from kmart , 2005 ? I need a copy mailed to me . >>>>> I would call someone in HR and ask them if [[it_1]] s possible to have them send out a copy - [[it_2]] may or may not be at this point , but HR should be able to point you in the right direction .",1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,2,1,how do you find whether you are paid less / more for your job ? Verbally we can not compare [[it_1]] with friends who might not like to divulge . Then how do we find out whether we are exploited or not ? >>>>> www. salary . com,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,2,1,"Report Savings on W-2 ? Am i required to report how much money i have on ( CD 's , savings account , including checking account ) ? How will [[it_1]] effect my income ? How will savings effect my unemployment status ? Can i be considered low income even though i have savings ?",2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,2,2,Are there any banks that offer loans that you can get against an IRA account ? >>>>> [[It_1]] is against the law to loan against an IRA . You can either withdraw the money and pay the tax and penalty or leave [[it_2]] alone . There does not exist a financial institution that will loan money on an IRA .,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,2,1,Would better government subsidy of college tuition help the US economy by ensuring a pool of quality employees >>>>> I do n't know if [[it_1]] would or not . . . there are people with Masters and Doctorates that are being turned away from jobs in droves because they are overqualified .,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,2,2,"can you file your own bankruptcy or do you need a lawyer ? >>>>> You can file [[it_1]] yourself . But the advice of an attorney or consumer credit counseling may help prevent you from having to take this step , even when you may think [[it_2]] is necessary .",2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,2,3,What is a way to cope when your privacy has been invaded ? >>>>> [[It_1]] can be really hard . Feeling violated is hard to get over . Find someone to talk to about [[it_2]] . [[It_3]] really helps to get your feelings shared with someone you trust .,3,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,2,1,"Who was manufacture of porcelain / china marked with "" UGCG Japan "" ? >>>>> If the UGCG is stamped on the bottom , Red or Gold colour the item is mass produced in a factory , If the UGCG is carved into the bottom [[it_1]] is hand made by a pottery maker .",2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,2,1,Is [[it_1]] possible for an impossible to be possible ? What particular instance that pops into your mind upon reading the line ? >>>>> The unmoveable object in the path of the unstoppable object . A typical physics question . The unstoppable object will simply travel through the unmoveable object,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,3,2,"I have a tin can made in Liverpool , Eng . by W andR Jacob and Co. Biscuit Manufactee . What 's [[it_1]] worth ? Can is square and made of metal with a colorful design >>>>> I went on e-bay and there are a few . They are all under $ 10 . However , [[it_2]] depends on the shape , condition , and picture on the lid . good luck !",2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,3,2,"If I could help you to think like a Millionaire , would that be beneficial in your becoming successful ? [[It_1]] is a proven fact that "" Mindset "" ( the way you think or govern your thoughts ) plays an intricate part of your achievement and success in life . What do you think about that ? >>>>> That 's a interesting concept , I would totally give [[it_2]] a shot , I have nothing to lose other than my boss . LOL",1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,3,5,"Is there anybody out there that can move things with their mind ? If so how did you learn . . >>>>> i have n't tried [[it_1]] yet but a friend of mine has . as far as i know , you have to deeply believe in your abilities . you have to convince yourself that you CAN do [[it_2]] . then you have to concentrate and do [[it_3]] . [[it_4]] 's tough but [[it_5]] worths trying . . .",3,3,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,3,7,i have a 1928 five dollar bill that has a red serial number and seal . how much is [[it_1]] worth . ? >>>>> WELL IF YOU GO CHECK IN ONE OF THOSE MONEY WORTH THINGS ON THE NET [[IT_2]] WOULD SAY [[IT_3]] IF [[IT_4]] s IN GOOD CONDITOIN [[IT_5]] IS WORTH $ 70 BECAUSE THOSE $ 5 BILLS WITH A RED SERIAL NUMBER ARE REALLY RARE BUT IF [[IT_6]] s IN BAD CONDITION [[IT_7]] s ONLY WORTH $ 10 .,2,2,2,2,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,3,1,"Anyone ever heard of Teach Me To Trade ? Is [[it_1]] a legit company ? >>>>> do n't know if they are legit . i can tell you that most people who try to day trade , lose money . edcuating yourself on investments can be accomplished by reading on the internet and then going to the library and taking out some books . spend a few months reading and you will be pleased at how much you learn .",2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,3,1,"We have a home in Emerald Isle NC that we would like to sell ourselves . Need For Sale by Owner advice . ? >>>>> I would n't For Sale by Owner if I were you ( unless you happen to be a license Realtor ) . For Sale by Owner 's only work 18 % of the time - most just prolong the time [[it_1]] takes to sell their home , then end up hiring a Realtor anyways .",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,3,1,"How do you get the flu when you have had the flu shot ? I got the flu very bad after the shot . >>>>> The same way you would get [[it_1]] before the flu shot . The shots only protect against certaint strains of influenza , usually the deadlier type . I live in Wis . and have never had a flu shot . 45 and still kickin !",2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,3,1,outfits for mother of the bride ? outfit for august wedding >>>>> Depends on what looks good on your mother . You could go with fall colors . But [[it_1]] depends on her complexion . You do n't want to put he in a pumpkin type color if she has red hair . YIKES ! For example only . Or you could go a different shade lighter or darker to what your brides maids are wearing .,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,3,1,Why do I see this ? okay I have obsessive compulsive disorder . I have a problem with perfecting things . When I read the questions and the answers I get a little irritated when someone dose n't spell words correctly . Why do I always spot the incorrections ? Does any one else have this problem ? >>>>> go here www. emofree . com i guarantee [[it_1]] will change your life,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,3,3,"Why were fraternities ever created ? I am writing a paper for a class , and I was wondering why fraternities were created . Were they to teach men things about life , or was [[it_1]] for friends ? I am curious . Thanks for the help !! >>>>> Fraternities are very old , so [[it_2]] is hard to tell why they were created . I would say brotherhood ( sisterhood for sororities ) Greek organizations exsist today because [[it_3]] is a college tradition dating back to the 1700's",3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,4,1,DO PARENT REALLY TELL THE TRUTH WHEN THEIRE KID ASKE THEM WHERE DO BABIES COME FROM ? i just always wondered if they told them the truth or they just told them the stork brings them . >>>>> nope not at all i say you should or let them fin out on there own but do nt keep [[it_1]] from them because you have no clue wut they will get themselfs in to!may God bless you in many years in this new year !,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,4,2,how do i find out if a will is on public record with a specific county ? >>>>> I would proceed to the court house in your county and check out the clerk 's office and tell them what you are looking for and see if they can help if the will was filed in the county and you know the county then [[it_1]] should be recorded in the clerk 's books and you should be able to view [[it_2]] if not then the clrk 's office should be of assistance for you . Hope this helps .,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,4,2,"/ and#92 ; / and#92 ; / and#92 ; and#92 ; / and#92 ; / / and#92 ; ? Do any one know about AMWAY?Can i purchase their products . >>>>> Amway is multilevel marketing company . [[it_1]] is a huge company with operation all around the world . their products are not sold in shops but by their members only . you can buy from their members or you can become their member and buy products for yourself and also buy some to sell [[it_2]] ti others , you will get commission on the sale made . for further details log on to their website http://www. amway . com / en /",2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,4,1,What major should one go into when he does n't know what he want . When he is only driven by his parent wishes >>>>> Well if you 're like me and my asian parents . . . :/ then talk to them . Give them reasons about what you want . That they should n't push you too much because [[it_1]] really does n't help if they force you to go into something you do n't want to . And you can always go into general learning first year and then go from there . I 'm having the same problem right now . Sin chao .,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,4,2,"looking for international finance to execute housing projects in nigeria ? seeking for organizations / institutions to fund housing projects in Nigeria on loan terms >>>>> Hey i 'm from Nigeria , i 'm not gon na tell not to do business there or something . but you should be carefull . That 's all . Find someone you can trust Any hey DUDE that talks "" s h i t "" about my COUNTRY , just watch [[it_1]] . I do n't think [[it_2]] wise talking about people like that , Is your country perfect ?",1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,4,1,"I need CREATIVE HELP ! Your IDEAS PLEASE !!? So my company is putting together a newsletter , and we need a title . The name of our company is Chinook Capital ( as in the salmon ) and I need something unique , catchy . . . something to make me look good as if I thought of [[it_1]] on my own . I know you all can help me . . . ready , set , think !! The best I have come up with is the Fresh Water Advisor , because we will have different professionals submitting different articles every quarter , and need something professional , and informational as well . Help !",2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,4,5,"after selling mobile phones , I got post dated cheques ( $ 170,000 ) . But he closed office and bank account . help me ? that guy told me that if I want to sue him , do [[it_1]] . He never care . How can I accuse him as fraud ? >>>>> That 's a lot of money to just let go . If [[it_2]] were $ 1,700 . 00 then I might just whoop his a ** and let [[it_3]] go but for $ 170,000 . . . are you kidding ? Some attorney might take the case and [[it_4]] 's free to check [[it_5]] out .",3,2,2,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,4,3,"How to get home refiancing , while in bankruptcy , and making late payments . Need help!RW ? Currently in bankruptcy , with adjustable mortage and high interest rate , and due to these circumstances , payments are late . >>>>> There is a possibility you can refinance to a fixed rate . But , [[it_1]] will still be a pretty high one , unfortunately . [[It_2]] will depend on equity you have in the home and your credit grade . If you want to see about [[it_3]] , drop me a note - hall442@yahoo . com . Peace .",2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,4,7,"can anyone tell me that is the site cashcrate . com a scam or is [[it_1]] legitimate ? please tell me whether cashcrate . com is a scam as i recently registered for [[it_2]] , and i want the opinions from people who had experience with [[it_3]] whether [[it_4]] was good or bad and referrers for cash allowed here , please be honest in your opinion as to is [[it_5]] really worth [[it_6]] or just another run of the mill site . . . . . . . . >>>>> Any site with the word CASH in [[it_7]] , I would not trust .",2,2,2,2,2,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,4,1,"Where to go to find out trademark laws ? Specifically , when I have to ask permission from , say , Coca - Cola to use their brand names ( Coca - Cola Classic , C2 , Dasani ) on my webpage . I have already searched the US Patent and Trademark Office . Would a lawyer be my best source ? >>>>> [[It_1]] sounds like you 're wanting to license . Most large companies have a licensing department . You can reach Coca - Cola business section at http://www. coke . net I put a link to trademark resource information in the source box . Hope that helps !",3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,5,1,"Considering new business aimed at ages 7 to 12 as a competition to Chucky Cheese type places . Ideas ? Our aim is an indoor usage , maybe food , secure , and a great place for parties and groups . Oh , we would like [[it_1]] to appeal to the adults a bit . Sort of a Jillians without drinks ? >>>>> Look at "" Dave and Busters "" for ideas . They do exactly what you are thinking about . Maybe if you have the money you can get a franchise from them . If you do something very similar to Chucky Cheese make sure you do n't have that large rat that always scares the little kids .",2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,5,1,"Wahts the best way to repair your credit ? I know the simple answer is to pay off your debt , but I have also been told by paying off credit cards and closing them that hurts your credit too . So what s the best economic pattern to follow . >>>>> Start by obtaining your credit report . Check for inaccuracies and dispute them if they are truly inaccurate . Pay down your accurate debt . Keep your accounts open , just pay down the debt to 30 % or below the limit . For example if your card 's limit is $ 100 , only use $ 30 or less and pay [[it_1]] off , but keep the card active .",2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,5,2,"I need a free lawyer for my labor case . . pls call / txt @ +639187088775 or pls email me . thanks Anthony ? >>>>> Just some suggustions you might want to post what you wish to achive with the case , why you are doing [[it_1]] , why someone should take the case and spend there 20-100 dollar a hour time to help you out . Also if [[it_2]] is a case where you are sueing for money you may wish to offer the laywer a set % of whatever you win from the settlement , but if he does n't win he gets nothing , some do work like that .",2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,5,1,"My baby is just 3 months old . Is [[it_1]] normal that he is already on baby food and cereal ? >>>>> The best time to start a child on solid food is around 6 to 8 months , that includes cereal . There little bodies are n't ready to handle food , yet . Also , they are more prone to food alergies the early that they are started on solid food . You will get advice from people all the time to start them early . My parents for example always you said , "" we started you early , and you were just fine . "" Well , we know better now , so I chose to start mine later .",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,5,3,"how do i locate lost property tax records ? i think [[it_1]] is delinguent and about to be sold , i have n't received any notice from co. i 'm not sure if [[it_2]] was filed in my name or still under my dads ( deceased ) >>>>> In some locations you can do this on line at the County Assessors Office . Normally you can go to the web site for the county in which the property is located and they will direct you . If they do n't seem to have [[it_3]] on line they will surely have a phone number . Call them and ask how and when is the best time to go there to search the records .",2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,5,2,"Is there any such thing as common sense ? >>>>> In a way , yes . [[It_1]] is the wisdom of your experiences . If someone does n't act in their own best interest , or if they do n't understand the simplest wisdom , we say they do n't have "" common sense "" . Another way of putting [[it_2]] is "" They just do n't know stuff that normal people should know . "" The more that you communicate with your local community , the more common wisdom you will have and spread around . As we get more isolated behind books and computers , we lose a lot of our ' common ' sense of things that even "" common people "" would know .",2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,5,1,"yes , i feel the heated sensation and sweaty feeling whne he is around or not around ? he used to talk to me on my e-mail that is shawn , but his mom do n't have pc hooked up all the way . i can feel his touch when he is home and hear his thoughts . when he is here he is very jealous when i talk to my friends . but i do n't know if he is playing with my heart or he is for real . when i look in his eyes there is an attraction and the same for him . >>>>> yeah but you should n't have to sleep with him to feel like [[it_1]] is true love",3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yahoo,yahooSplit_Business and Finance_shuffled,5,11,"have you sent a letter to iraq ( military base ) ? i sent a package to one of my friends in iraq . how long does [[it_1]] usually take for soldiers to receive [[it_2]] . a week ? a month ?? >>>>> Depending on where [[it_3]] 's sent , [[it_4]] could take a couple months . If [[it_5]] 's going to one of the larger FOBs [[it_6]] was usually about a month . When [[it_7]] goes out to smaller remote places [[it_8]] could take twice that , going from place to place until [[it_9]] finally reaches [[it_10]] 's destination . [[It_11]] 's always tricky , some packages sent after others will arrive sooner . Guess that 's not much of an answer , but longer than a week .",1,2,2,3,2,3,2,2,2,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
